Y
90990
146652
77892
110796
80172
95586
122568
126504
95586
159516
112020
123420
134232
110796
122112
90990
110196
98892
73488
108444
103578
106170
97080
99228
103920
90990
122568
127608
102732
81468
109236
165858
63780
114822
71172
69564
110196
84612
40416
76122
98940
106170
62466
101628
106170
73332
110766
96528
95586
69984
135144
95586
59184
90990
126504
98940
126504
106044
95586
111816
114654
106170
112128
100398
56616
102372
99876
106170
95586
130248
89532
73332
156396
114822
151764
54672
105624
106170
111816
102372
84612
106170
70104
115308
109236
55932
117384
108096
106170
66804
156564
97080
180768
147258
126504
146652
95586
75816
98940
95586
90990
82968
95586
82458
70428
106170
118188
126840
126504
111504
107604
90990
107490
102372
95586
109236
133488
100398
98940
114654
130596
86730
54672
113244
91872
55512
106170
151860
114822
84612
80448
118188
95586
104430
134028
62466
104430
118188
102372
85452
95586
72624
102372
122568
80616
110796
108816
72624
53952
78000
126504
61632
61308
115512
63540
75492
97080
106200
118104
139260
106170
106170
64272
111492
114822
77772
86730
126504
108036
74280
98940
106170
93660
87348
95586
73332
86730
63780
102372
102372
102372
102372
102372
80448
109236
123864
82458
95586
90990
62712
86730
93780
128160
169830
111000
89388
103920
142296
114822
126504
102732
136812
90990
95586
84612
106170
103920
70860
76356
90444
183840
98940
95586
95586
103914
86730
175944
54672
95586
106170
155712
106170
86016
95586
135144
95586
62466
84612
107490
73488
130596
95586
106170
141552
109236
80172
122568
114822
98904
102372
95586
84936
95586
90990
147258
76122
138828
101262
111816
105936
109236
98016
91908
68544
86730
114654
126504
122568
151128
102372
95586
54672
95586
86730
90990
86730
102372
109236
95586
59184
94152
106170
130596
109236
94152
127410
62466
95586
102372
102372
102372
57336
98904
95586
90990
106170
93780
109236
118836
102516
42312
73332
102372
95586
109236
62466
122568
106170
106080
117624
75996
130596
106170
90990
175944
62712
135144
90990
98940
95586
98904
75852
104268
102372
70860
95586
77772
77772
114012
95586
204756
62712
112668
111492
114570
95586
91662
103578
110766
85452
86016
55620
58560
102372
93252
122568
146652
130908
90990
61632
106170
146676
95586
90990
102372
155658
95586
103560
95586
114654
93252
126504
109236
90990
130596
151764
105936
80448
90990
107490
90990
98940
98892
98904
63780
134172
130152
106170
107028
95586
81120
110766
114822
126504
95586
103920
129063.96
109236
54672
98016
54672
98940
130596
175944
62466
98940
68196
102372
110766
110196
109236
77772
118188
109236
106170
102732
110196
42312
95586
84612
95586
110766
100398
122568
111816
58284
110796
54672
62466
82458
105624
102372
118188
54672
95586
84612
99228
90990
130596
54672
98940
102372
82458
82458
109236
95586
166992
95586
75996
92820
111816
102516
107490
106170
102372
122568
90990
95586
63960
149616
97080
147258
121656
98940
133140
61632
122568
90990
100398
123696
84612
90990
102372
95586
70152
110196
95586
135144
175944
110796
95586
102372
114822
106170
146652
130596
95586
80448
95586
110796
95586
95586
102372
102372
102516
95586
142296
95586
114822
102372
102372
98904
64812
61308
54672
117624
95586
64620
85344
67668
126504
73332
109236
109236
121404
130596
107490
105936
95586
86328
37224
44808
130908
44808
95586
106170
64896
95586
95586
95586
112668
106170
106170
102372
100398
150213.72
129144
86730
102372
102372
95586
95586
90990
95586
103578
95586
90990
122568
85344
92112
76266
58872
95586
90990
62466
130908
93780
109236
98940
95586
130596
73488
130908
84612
201600
106170
129834
101262
38376
114654
130596
122568
106170
95586
86730
122568
119580
110196
102372
76122
82458
102372
73488
98904
95586
78024
95586
100398
109236
69984
77736
82458
80448
130698
75720
97980
106170
109236
135144
130908
94680
89388
110766
120536.04
115752
54672
126504
81552
77772
110796
85344
91944
95586
54828
143076
98940
96576
109236
65064
138828
90990
116676
84612
93000
106170
42312
86016
111000
99876
64272
102372
114012
95586
95586
69180
77772
106170
75816
118188
95586
102372
126504
112164
86016
114012
109236
95586
86730
98940
95586
95586
98904
115308
165858
107028
66924
95586
42312
119436
105936
111492
95586
80448
93252
95586
102372
105936
110196
95586
109236
102372
109236
90990
103578
109236
73332
106170
93624
71436
102372
90990
102372
138828
95586
102372
95586
78024
95586
80172
122568
147258
122112
109236
67284
85764
95586
95586
102372
65064
111240
59184
93624
42312
70860
118188
58044
102372
138828
53604
118830
111816
106170
107952
122568
98940
118188
102372
63972
102372
114384
121404
66804
110196
86730
102516
50688
95586
58116
102372
80172
34008
95586
90990
122568
126504
126504
61488
105936
130908
65412
93660
101262
100398
107490
126840
74280
89388
107490
110766
77772
103914
114138
84612
95586
98940
95586
126504
93252
134112
102372
110796
84612
114822
101508
114822
80448
102372
109236
95586
95586
76344
42312
58572
71076
89076
64620
61800
117540.84
130698
111816
76344
85584
95586
90990
102696
131064
61632
70860
159516
64620
106170
86016
97008
95586
78384
65064
110796
93780
118068
109236
105936
95586
151764
98940
129063.96
86730
98904
106044
78384
38376
84612
64272
60876
102372
106170
95586
117384
109236
103866
50688
126504
106170
100398
80172
151764
102516
90990
95586
95586
127410
109236
106170
95586
106170
84084
126504
130596
76122
62466
146652
90990
99876
56868
112164
106170
65952
71436
95586
130908
75816
77772
106170
95586
102372
95586
118188
90990
95586
72624
109236
54672
95586
51600
102516
103578
102372
94704
135144
86730
86730
112164
122568
106170
117624
127410
95586
76344
112668
175944
98904
76122
110796
106170
118830
122274
107490
109236
122568
62466
77772
71436
93660
61920
62466
104580
147258
110796
99228
105936
109236
102516
106170
114654
109236
93660
81468
134028
77772
68496
102372
109236
109236
62136
70152
102516
95586
95586
98904
109236
85452
87408
90990
98904
90990
70860
54672
122568
40392
46416
86730
90990
126504
88488
118512
130596
106170
111504
98904
126504
107166
84612
95586
165858
102516
134172
115308
126504
62466
85452
95586
130596
69180
95586
122568
130248
95586
95586
102372
95586
165858
162228
68196
81552
90036
71436
95586
75996
114822
95586
102372
109236
102372
106170
102372
90990
111492
106170
86730
64272
54672
110196
102372
61308
106170
175944
84084
54672
98940
74220
106170
204756
102372
110196
130596
67668
93624
106170
95586
95586
126504
85344
98904
110796
109236
54324
260004
84612
94152
98904
81468
102372
77772
59184
110766
134888.04
110766
118836
86016
114822
106170
78384
107490
122568
54672
126504
107490
85308
85452
114138
109236
95586
134736
102372
103578
98940
142296
98016
110196
73332
62712
146676
102372
85308
53340
102576
135144
73464
102732
90036
63780
126504
109872
95586
109236
116676
90990
68196
53088
106170
55620
53952
70428
54672
90990
81552
95586
95586
111492
130908
106170
105936
84084
54672
71280
59184
96576
95586
147258
114822
126840
165858
95586
95586
95586
98940
102372
111816
109236
142296
133416
54672
106170
63780
102696
58116
62466
55620
102372
109236
114822
98940
63972
46188
74844
98904
98904
85344
90444
92760
112716
106170
62466
95586
98904
99924
84936
101052
93660
126504
103578
175944
129063.96
109236
134888.04
98904
86730
103920
109236
110796
38376
77772
64272
65952
107700
116676
95586
95586
95586
98940
95586
104814
95586
109236
130596
111492
95586
89532
67668
118188
126504
102372
114012
109236
106170
84612
66228
102372
102372
146652
107748
102516
130596
55512
90990
94368
110160
84612
90990
99876
106170
106170
80448
90990
114822
126504
102372
96528
106170
99504
114822
127410
91872
105936
82092
85344
102372
94704
49176
106170
114822
125088
119028
123420
102372
106170
95586
85344
112020
95586
90990
123660
98016
88308
130596
58872
105936
89352
54072
90990
49176
106170
64620
121404
151764
126504
98904
101262
105936
95586
109236
95586
95586
54672
58560
134028
95586
106200
183984
86730
86016
97260
104580
95586
106170
95586
95586
77112
70860
82458
90990
90990
74280
92844
90990
128856
90444
107028
142176
80448
84612
110796
95586
107028
98016
81600
90990
130596
98940
65064
106440
62466
161082
129063.96
157356
120408
141552
106170
130596
63972
98904
94368
119580
95586
95586
90990
146724
126504
106170
105936
80448
105936
130596
118188
92736
59352
95586
95586
37992
102372
98940
109236
106170
110796
64992
102372
123660
50688
139596
108864
109236
69984
130248
95586
95586
94152
97008
109236
102372
126504
114822
62466
175464
106170
90990
90990
165858
64272
145248
76122
95586
106170
130908
101262
106170
111492
126504
64620
77772
106170
106170
71436
54672
90990
61632
118188
103578
111492
78000
78672
55620
106170
130596
60816
93744
95586
62466
114654
38376
82458
102372
51492
95586
134888.04
127410
98904
138378
86730
78024
104430
146652
95586
62136
114822
130596
80448
76122
95586
107490
50688
82458
122568
73332
93744
106170
126840
114822
99876
93252
86730
102372
81468
93660
102372
109236
80448
77772
98904
90990
102372
98904
95586
93780
56616
95586
136812
82458
90990
102372
126504
114654
98940
135144
98904
62466
112668
102372
120536.04
99228
80448
104814
80652
84084
94152
136812
102372
101262
95586
85344
72624
95586
80448
122568
118830
95586
107490
110766
106170
102696
90990
102372
102372
95586
98904
54672
95586
58044
54672
77112
108864
93252
98940
135144
72468
76344
102372
101628
84612
107490
82458
54672
86730
103524
118428
109236
102372
122112
156396
118830
107490
110796
61020
105936
109236
117384
85452
147258
106170
122568
99228
95586
90990
112668
80448
183984
40416
86730
54672
95586
89532
100398
109236
54672
95586
54672
130596
175944
72624
98940
98892
90990
95586
59184
109236
111492
78384
95586
135144
126504
109236
130908
99876
80448
129528
106170
98940
77892
118188
54672
90990
71856
46188
102372
95586
90990
106170
70860
130596
106170
111492
126504
71364
54672
52956
101262
105936
70860
102372
95586
78024
106170
95586
95586
102372
108864
64596
74280
88416
80616
106170
126504
106170
84612
80448
93660
102372
86730
63972
95586
106170
98904
99504
104430
56868
106170
95586
122568
131064
118188
103578
66984
129144
65064
40392
110796
126504
66804
84612
84612
114822
77736
136812
102372
89532
90990
95586
98904
122568
90990
87432
85344
95586
95586
118188
94704
102696
98904
75492
98904
86328
102372
104430
95586
99504
122568
102372
116676
95586
78024
70428
74844
107028
63972
97332
76122
129063.96
99228
111492
108096
68196
142296
98904
114822
126504
122274
95586
117624
114654
98904
103914
95586
62466
98940
106170
102372
108036
110766
62712
106170
40392
95586
87348
108816
108036
96402
90990
111113.64
95586
151128
102372
111492
143808
97032
93660
86730
85344
156396
90990
123420
98904
84612
106170
95586
95586
119052
84612
114654
82092
54672
129432
104430
117840
93756
156396
126504
90990
130596
102372
132780
90990
103920
58044
54672
82458
80448
86730
54672
102372
109236
90990
54672
90990
110196
130248
53088
102372
106170
129834
54672
90990
98892
95586
114138
109236
102372
118188
98904
122304
102372
68196
78024
95586
106170
102372
130908
95586
71448
98904
109236
61020
102372
122568
130908
77772
104430
142296
107016
109236
151764
86016
98016
110796
102372
122568
85344
98520
110796
137832
78252
118836
134112
98904
98904
126504
62466
102372
95586
102372
122568
62466
111024
95586
105936
95586
171996
106170
80448
106200
40416
102372
90990
62466
108036
102372
84612
61476
64620
122568
125088
102732
95586
95586
98940
95586
95586
95586
109236
110196
94368
102372
122568
90990
95586
95586
95586
95586
62466
106170
102372
114822
95616
76932
59988
78024
95586
98940
105840
90990
95586
76122
98940
95586
76122
63972
106170
130596
94368
95586
95586
101262
90990
68196
95586
126504
114654
71436
90990
62466
114822
117624
95586
122568
111492
98904
95586
110796
126504
95586
118836
122568
109236
82458
123420
93660
106170
112020
130596
95586
114822
98892
110196
114822
86730
85344
126504
107490
86730
95586
90990
130596
44808
89532
106170
151764
111816
114654
207612
106170
102372
54672
135144
84612
95586
114096
74220
115308
115308
95586
82458
102372
64620
102372
102732
112992
88416
111492
73464
95586
102372
118188
102372
106170
130596
110796
84612
90036
110796
102372
76122
95586
87408
90990
147258
78024
112128
110796
178992
86730
95586
106170
106170
106440
131064
95586
109236
165858
62466
90990
106170
90990
110796
102732
101262
95586
54672
112812
109236
103524
117624
93756
109236
122112
63960
85452
110796
76122
70152
54672
95586
95616
54672
95586
114822
130596
80448
95586
114822
91872
113352
90990
98940
50688
70104
102372
99876
95586
122568
102372
96402
122112
98904
95586
59184
95586
54672
102372
109236
114822
93660
98016
95586
90036
77772
98940
95586
106170
90036
102372
102372
82458
99876
95586
68196
102372
77772
95586
82458
89532
102372
90990
109236
130908
90990
97008
73332
95586
95586
98904
118830
95586
108036
106170
115308
74280
144192
200472
82458
30060
95586
54672
106170
103524
98940
102372
138828
126504
64836
101628
109236
118188
102372
95586
53064
73488
133488
106170
68196
106170
97080
46416
144192
139596
106170
62466
49582.32
133488
110796
102372
135144
95586
102372
118836
95586
130908
122568
93000
106170
89208
118188
122568
135144
74280
98016
106170
100398
95586
95586
102372
102372
98940
102372
95586
95586
95586
109236
106170
106170
106170
33180
143700
80448
125202
78024
114654
101262
114654
75996
95586
54672
54672
90990
122568
103866
102372
90990
78024
95586
111492
101052
175944
82458
95586
119028
54324
95586
54672
70860
102372
54672
98016
110796
98940
97980
78024
115026
106170
106170
123148.68
98940
98904
165858
118836
58560
84084
95586
66804
120900
93660
82458
102372
77772
95586
118830
91872
61308
106170
106740
108864
95586
58320
96402
102372
95586
98940
106170
85344
109236
76122
127410
102372
131064
95586
130698
98904
121536
90444
81468
103578
98940
106170
108444
103578
95586
122568
106170
106170
118188
102372
89388
142404
85764
106170
103524
98940
78672
95586
59184
101052
107490
89388
102372
95586
102372
110766
95586
98904
106704
106170
93252
103920
90990
102372
98904
95586
55932
90990
81552
61020
95586
134112
48588
107748
110796
102372
78024
101052
63780
54672
165288
104430
54672
151860
95586
40164
86730
98904
98904
90990
44808
122568
98520
138048
189372
78024
98940
76980
64620
126504
106170
126504
112668
95586
119808
130908
76122
102372
43260
70152
108036
90990
86730
95586
68028
48420
106170
120204
96402
98904
36060
142296
105936
102372
81468
95586
62466
116256
111816
110766
114654
98940
54672
64620
118104
98904
93660
81552
87408
95586
102372
119028
77772
110220
106170
101580
92844
110160
98940
102372
92628
97008
53568
90990
61020
95586
98940
94152
126504
50748
101262
102372
62466
98940
54672
98940
110796
109236
106170
99504
70104
73488
77772
107490
70152
126504
95586
122568
114822
95586
122568
102372
100398
59184
95586
102372
86730
90990
101262
62466
107700
102372
90990
93780
143076
159516
86016
103914
95586
85452
109236
146652
107490
102372
93624
95586
130908
102372
126504
54672
122568
102372
107748
112668
95586
77772
92616
101472
183984
102372
110196
101262
111024
95586
95586
56880
84612
106170
98940
146652
109236
114654
102372
148860
95586
127410
103524
101262
102372
142296
104580
88416
125088
82812
119028
106170
110796
95586
102372
70308
102372
115026
98940
73116
84612
102372
109236
102732
48420
102372
96246
102372
95586
40164
115308
114654
122568
98904
95586
143076
146652
111492
90990
80448
107028
65952
86730
151764
146652
123420
103524
84612
84612
95586
146652
98904
95586
101052
97260
98904
95586
109236
98904
102372
109236
118188
86730
126840
84612
107490
126504
70104
118836
110196
145248
35532
64620
146652
111504
101052
109236
81468
105936
114822
102372
86016
111816
114654
77772
74844
142224
55620
125088
134028
62466
155658
95586
65064
130908
61308
105936
86016
95586
102372
99228
61308
122568
95586
109236
114654
90990
118188
122568
102372
102372
98940
95586
109236
107604
102372
102372
71436
78024
107700
106170
95586
109236
188124
118512
90990
86730
101052
58848
111816
106170
165858
126504
131064
80448
98904
161082
62466
101262
98016
77772
136812
93000
102732
65436
90990
90990
107028
128856
146652
110196
102696
114012
95586
183984
78024
110796
106170
101052
68196
102372
159516
109236
105936
102732
98940
110196
58320
106170
102732
78024
95586
106170
130596
86730
78384
93936
126504
53604
95586
90990
99228
95586
68196
98904
103578
75816
109236
58560
102372
122568
91662
95586
145248
134028
95586
84612
84612
99876
98904
109236
112128
102372
128160
114384
54672
90036
95586
71436
61632
70860
67668
102372
70860
77772
78624
86016
108036
95586
53340
104430
110766
102372
114822
99504
110196
77772
54672
73488
87432
102372
56616
109236
77112
65064
80448
130596
109236
93660
146652
102732
95586
112716
64620
122568
82092
98904
100398
89388
109236
98220
95586
130248
102372
126840
64992
86730
55620
98904
63816
78672
77772
95586
98940
94368
107166
102696
109236
102372
93252
122568
80448
175944
95586
98940
107490
105936
112020
61308
102732
106170
93252
86340
92820
85344
134736
95586
105936
130908
81468
117624
90990
95586
77772
126840
109236
95586
114012
95586
70860
107490
108096
70860
61308
84612
74844
64620
81552
77112
86730
80448
98940
126504
118830
70860
86730
102372
105936
106170
101628
125088
126504
108444
106170
63972
80448
102372
34992
54324
155712
80448
107490
61308
83208
76122
97080
102372
54672
111492
102372
106170
55620
90990
109236
122568
126504
102372
102576
95586
110796
135684
90036
130908
112020
135144
130596
66924
50688
95586
95586
122568
92688
80652
95586
95586
95586
151764
102372
106170
68196
62712
142176
95586
118188
78384
95586
122568
95586
111816
126504
114822
109236
98904
102372
106170
95586
67668
55620
95586
70860
98940
121404
62712
106170
118068
62466
118188
107490
110796
126504
105936
106170
80448
84612
104430
93252
112020
126504
98904
110766
102372
122568
106170
95586
69180
130596
102372
106170
122568
130596
102372
106170
106170
95586
109236
90990
130908
126504
73332
80448
126504
106170
109236
122274
102372
122568
123660
76122
114822
118188
135144
102732
97332
70152
98940
114654
106668
108096
130596
64620
105936
135144
74868
102516
90990
130596
95586
103920
155358
95586
106170
134736
126504
143076
109236
114654
147258
93780
77772
70704
94152
101262
102372
95586
77772
77772
46416
81552
103920
95586
125088
90990
130596
122568
102372
106170
54672
102372
130908
102372
115026
104430
94152
46188
149616
102372
98904
103578
80448
102372
106170
146652
130596
98904
98904
126840
109236
86016
95586
102372
109236
92832
74280
102372
64272
90990
103920
54672
86730
94152
94368
102372
102372
61308
122568
98940
86730
102372
102372
80448
105936
106170
114822
118188
98940
102372
54672
102372
101262
76992
102732
102516
49176
95586
102372
95586
130596
138378
106170
111816
95586
106170
71436
130596
95586
112128
102372
127410
106170
64272
81552
98904
88404
95586
61308
118188
101052
54672
98904
82458
106170
106170
54672
95586
70860
102372
102372
95586
98904
90990
100398
114822
130908
108036
122568
130908
104430
95586
112608
95586
114822
95586
108816
98904
53088
84612
175944
102372
114822
121656
126504
146652
90990
95586
102372
90990
114654
130596
90036
127410
95586
95586
98904
95586
95586
53568
102372
84612
84612
109236
126504
108036
122112
146652
117193.92
122568
102372
109236
106170
95586
114138
114654
78024
118188
59184
102372
106170
107028
138828
102372
109236
55620
102372
106170
111492
95586
68196
194964
55620
99228
102372
60876
66936
95586
95586
84612
86730
110196
90990
95586
106170
111816
98904
103578
118830
128856
106170
98940
68196
109236
81552
90240
106170
122568
126504
94368
102516
106170
130908
95586
146652
90990
98940
115026
106170
82656
116676
94368
85344
127410
95586
111816
95586
106170
114654
106170
106170
91872
126504
93624
67668
161082
110796
106170
109236
114822
54672
95586
114822
58116
102372
93660
135144
77736
95586
122568
101052
75708
110796
95586
98904
68196
95586
102372
103914
86730
134736
165858
97080
95586
147258
78384
86016
109908
88770
102516
86730
106170
130908
142020
73332
98940
95586
126504
106170
76344
114822
106440
42312
70860
77772
114822
140976
161082
84612
138828
93252
95586
112668
106170
106170
126840
74280
95586
95586
106170
90990
95586
90990
109236
95586
84612
55596
90990
95586
95586
90990
106170
142404
54672
69072
95586
95586
59184
110766
95586
108096
114822
175944
93252
103914
98904
110796
76122
95586
90990
98940
106170
109236
110796
90990
103914
84492
95586
95586
95586
68196
42312
95586
54672
50688
102372
95586
62466
78024
36636
95586
123660
102372
98940
100398
62466
95586
85344
102372
95586
126840
90852
76572
84612
107490
118188
102372
143076
61308
109236
95586
102372
95586
110160
114654
106170
109236
107028
161082
130908
64620
115308
86016
93252
118836
127410
103578
165858
102372
118188
142404
84084
114138
56616
135144
106170
96246
129063.96
77112
98940
98940
102372
84054
95586
122568
106170
95586
86016
103866
58872
114822
103578
88416
126504
85764
109236
126504
142296
118836
119436
95586
126348
103578
135144
78024
77736
54072
130248
135144
90990
118560
127410
126504
102372
102372
95586
98940
98940
95586
122112
102372
118836
95586
98940
103578
84612
95586
95586
114822
109236
106170
78024
78024
146652
135144
93624
101262
107490
102372
126504
123540
102372
98904
135144
102516
77772
106170
98904
78024
54672
146652
80448
102372
95586
110796
106170
86730
109236
114822
106170
59184
110766
106170
110796
102372
114822
114654
67668
102372
114654
146652
93624
102372
102372
94152
55620
95586
77772
102696
102372
130596
95586
98904
102372
126840
75816
98940
114822
142380
93252
114654
109236
111492
101262
73332
118188
118512
114654
106170
95586
98940
118188
95586
86730
90990
99876
99876
84612
103524
35532
102516
95586
95586
156396
102372
175944
107490
110196
82104
130596
109236
126504
95586
49440
53088
78384
86730
61632
33744
95586
123864
95586
90990
111816
95586
58560
90990
102372
90990
126504
102372
101262
106170
106170
109236
98904
99504
104430
146652
122568
106170
122568
